,location_name,date,location_id,allbed_mean,ICUbed_mean,InvVen_mean,admis_mean,newICU_mean,bedover_mean,icuover_mean,deaths_mean,totdea_mean,mobility_composite,total_tests,confirmed_infections,est_infections_mean
84436,United States of America,2020-05-30,102,13274.0422328282,5694.52005556034,5423.51034357937,1862.2425752587199,870.1581835388209,0.0,257.315492647059,981.0,106162.0,-29.950372047147898,424096.821923533,,71739.5100429757
84437,United States of America,2020-05-31,102,13015.893021636699,5579.59587383404,5314.73855207227,1843.0598080969298,855.5653312105679,0.0,217.40125735294103,625.0,106705.0,-29.1645033654388,428649.907697486,17484.0,70290.09460126491
84438,United States of America,2020-06-01,102,12756.824511518602,5460.215127192299,5200.98732115496,1786.57558447833,830.371938339576,0.0,178.614514705882,650.0,107437.0,-28.207155331967602,433752.61014020396,20454.0,68940.1481849211
84439,United States of America,2020-06-02,102,12469.180640403602,5327.86346134543,5074.1362164117,1721.43759043091,801.9206991000999,0.0,141.7740625,1042.0,108479.0,-27.4307071565868,439239.54394572705,19931.9999999998,67703.9544776198
84440,United States of America,2020-06-03,102,12189.1008616208,5208.31326102164,4960.40492329081,1691.14685816094,786.5881622950841,0.0,104.998904411765,1000.0,109479.0,-26.8295168112271,444879.410644285,19545.0,66596.10651530219
84441,United States of America,2020-06-04,102,11930.0404226947,5089.82327528741,4846.881595998279,1661.8477576820999,770.3915815932,0.0,69.38094485294121,1066.0,110545.0,-26.028700519294702,450411.24468327203,21493.0000000002,65630.9697090655
84442,United States of America,2020-06-05,102,11648.3316804361,4960.97830882414,4723.25795121084,1602.5343791358498,744.6508180618829,0.0,44.315970588235295,901.0,111446.0,-25.285831743102,455361.35262174206,24110.0000000002,64822.4248952775
84443,United States of America,2020-06-06,102,11375.7033789372,4836.48755717229,4603.75634694044,1581.97293960673,734.411588888683,0.0,36.7597977941176,736.0,111249.0,-24.905287949873,460163.277811825,2978.99999999977,64183.7626784445
84444,United States of America,2020-06-07,102,11100.445940996202,4719.72576452897,4492.238187415829,1549.35857047968,716.990630624879,0.0,29.2330955882353,455.0,111704.0,-24.4886486423309,464656.236532735,17518.0,63727.5156720076
84445,United States of America,2020-06-08,102,10851.7668887434,4616.33517865209,4393.7571684977,1515.39451795979,701.533126739763,0.0,22.687724264705896,520.0,113157.0,-23.9294799827283,468951.381083225,37648.0,63465.066291965704
84446,United States of America,2020-06-09,102,10625.7355207315,4513.38313081521,4295.339228558139,1486.25718888227,686.466819871743,0.0,16.7620036764706,995.0,114152.0,-23.7806120490697,473189.570543448,18185.0,63406.3273358449
84447,United States of America,2020-06-10,102,10385.1635336445,4406.76680087916,4193.0583686705395,1440.06562272581,666.151725432325,0.0,14.664959558823499,943.0,115095.0,-23.6737534237224,477488.654258774,20887.0000000002,63559.5184662572
84448,United States of America,2020-06-11,102,10164.323061320601,4315.35603434118,4105.780389829671,1421.7810780015,655.9074286445581,0.0,12.5573308823529,891.0,115118.0,-23.5448567938012,481919.779184439,4613.999999999771,63930.6868803517
84449,United States of America,2020-06-12,102,9956.15686300401,4219.6708136227,4014.38239402221,1389.7587666961401,641.471962820337,0.0,10.449746323529402,867.0,116853.0,-23.390866164798002,486516.254445414,43822.999999999796,64522.9124776267
84450,United States of America,2020-06-13,102,9751.14223436198,4130.8957204463295,3929.8399824033504,1364.92235880158,630.802238034197,0.0,8.35844117647059,757.0,116690.0,-23.483206636111397,491299.139095729,6093.000000000229,65335.660402109
